FILE,KEY,OFFSET,TRAP,DETAIL,MF-BEHAVIOR
KYKMAST,0341000000000000563325,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0342000000000000563427,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0343000000000000563529,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0344000000000000563631,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0345000000000000563733,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0346000000000000563835,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0347000000000000563937,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0301000000000000564019,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0302000000000000564121,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0303000000000000564223,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0304000000000000564325,59,B-12,型圧縮前の旧レイアウト(暗黙判別=適用開始<1993),判別ロジックで正しく読み分け
KYKMAST,0319000000000000565837,40,B-03,COMP-3符号F(旧システム由来),演算同値・バイト比較で旧判定
KYKMAST,0314000000000000570020,40,B-03,COMP-3符号F(旧システム由来),演算同値・バイト比較で旧判定
KYKMAST,0329000000000000571532,40,B-03,COMP-3符号F(旧システム由来),演算同値・バイト比較で旧判定
KYKMAST,0330000000000000576327,40,B-03,COMP-3符号F(旧システム由来),演算同値・バイト比較で旧判定
KYKMAST,0320000000000000580018,32,F-05,テスト契約種別99,11箇所の比較で集計除外
KYKMAST,0326000000000000580630,40,B-03,COMP-3符号F(旧システム由来),演算同値・バイト比較で旧判定
KYKMAST,0316000000000000593734,40,B-03,COMP-3符号F(旧システム由来),演算同値・バイト比較で旧判定
MTRMAST,MTR0000003,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000004,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000015,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000021,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000031,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000032,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000033,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000034,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000040,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000042,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000043,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000047,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000048,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000066,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000067,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000074,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000083,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000092,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000095,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000110,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000120,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000133,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000138,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000149,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000160,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000172,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000176,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000182,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000192,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000211,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000220,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000226,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000228,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000230,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000245,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000266,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000269,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000270,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000272,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000273,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000278,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000286,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000296,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000306,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000326,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000354,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000356,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000360,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000361,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000365,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000369,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000377,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000382,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000394,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000405,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000406,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000408,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000423,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000424,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000426,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000431,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000433,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000438,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000443,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000449,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000455,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000457,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000460,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000470,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000471,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000480,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000485,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000488,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000490,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000497,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000506,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000511,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000512,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000515,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000528,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000541,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000547,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000550,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000551,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000556,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000557,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000558,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000585,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000591,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000602,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000614,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000622,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000628,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000629,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000639,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000642,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000644,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000653,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000656,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000658,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000660,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000661,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000663,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000670,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000696,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000703,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000707,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000721,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000723,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000733,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000738,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000739,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000740,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000742,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000750,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000763,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000769,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000779,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000788,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000793,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000812,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000815,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000819,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000821,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000823,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000835,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000838,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000863,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000869,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000871,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000887,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000888,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000891,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000895,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000903,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000918,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000920,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000936,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000937,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000951,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000959,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000973,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000979,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000981,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0000986,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001013,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001017,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001024,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001031,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001034,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001046,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001058,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001063,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001064,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001069,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001084,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001087,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001091,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001092,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001101,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001104,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001114,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001123,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001137,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001139,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001141,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001144,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001147,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001151,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001159,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001161,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001165,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001168,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001176,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001181,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001182,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001209,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001212,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001214,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001216,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001218,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001229,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001230,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001243,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001246,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001269,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001274,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001285,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001287,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001296,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001314,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001324,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001333,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001334,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001348,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001370,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001385,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001404,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001409,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001426,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001428,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001430,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001434,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001447,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001448,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001456,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001457,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001458,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001477,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001478,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001479,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001488,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001495,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001503,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001512,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001520,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001539,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001558,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001560,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001561,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001564,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001566,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001568,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001570,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001572,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001574,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001585,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001588,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001603,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001614,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001626,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001627,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001634,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001641,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001649,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001665,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001666,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001673,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001675,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001676,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001697,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001699,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001705,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001710,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001718,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001721,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001735,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001743,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001745,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001747,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001759,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001783,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001790,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001807,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001816,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001823,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001825,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001833,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001840,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001845,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001862,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001867,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001873,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001879,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001888,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001889,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001890,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001894,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001904,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001905,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001916,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001918,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
MTRMAST,MTR0001924,32,E-01,元号空白・窓割り(YY>=64昭和),窓判定で正解
